Actual,Predicted
0.0,2548.7627113069257
0.0,3822.3974900110425
0.0,2548.7627113069257
859321.84,157848.23071461968
0.0,23795.793992984225
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,4212.0946721258715
9834.8,3822.3974900110425
0.0,2548.7627113069257
0.0,3010.954326853197
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,5352.159395860422
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
2522.7200000000003,6140.950758581918
0.0,2548.7627113069257
28028.73,33658.32272271525
0.0,105115.35380811557
0.0,2548.7627113069257
16984.6,24846.071686272364
0.0,2548.7627113069257
0.0,8190.031513586981
0.0,4021.817552828999
0.0,2548.7627113069257
14732.880000000001,5387.5154036406375
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
67502.92,25922.38350817367
0.0,210692.40547511145
33232.36,6105.5947508017025
80036.42,280942.89507568144
0.0,2548.7627113069257
0.0,2548.7627113069257
1388.26,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
74690.34,113061.61233392653
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
3385.5299999999997,3010.954326853197
2303.44,5387.5154036406375
0.0,2548.7627113069257
37889.23,18702.159876544207
0.0,976.8249848213771
0.0,2548.7627113069257
0.0,22853.15643572699
45341.59,37923.85591444521
26606.36,67276.26001347233
0.0,2548.7627113069257
0.0,4021.817552828999
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
3763.42,6140.950758581918
0.0,2548.7627113069257
39041.36,79964.63042480941
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,45928.63845484576
0.0,2548.7627113069257
0.0,4936.346178838639
0.0,12646.831178304144
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
3636.26,4517.892406271262
0.0,2548.7627113069257
18538.6,156171.0620611983
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,180232.41495409334
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
3876.1,2548.7627113069257
0.0,2548.7627113069257
1203.08,5352.159395860422
94106.74,32173.283498439443
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
97191.09,227214.99940325905
0.0,2548.7627113069257
999.38,3010.954326853197
1021.67,3782.6332947460755
15242.46,86319.52674057444
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,3782.6332947460755
0.0,3986.461545048783
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,10560.191388738063
9778.64,61904.08059991816
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,3782.6332947460755
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,22304.26599941382
151928.03,72526.82864540174
8485.66,84021.25241214731
0.0,3010.954326853197
2586.29,8358.163659102509
14002.02,5104.47736315287
0.0,2548.7627113069257
172807.66999999998,218417.330618727
97318.89,53349.850990229825
0.0,3782.6332947460755
0.0,2548.7627113069257
26540.17,133889.1473988261
102834.73,274192.4139473638
0.0,6033.861479221431
0.0,2548.7627113069257
19817.24,37102.70914604415
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
37053.84,23951.2761884955
0.0,2548.7627113069257
0.0,3986.461545048783
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
424.3,3782.6332947460755
0.0,108506.55305849612
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2950.9540587247575
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,3106.242492852198
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
2223.41,97303.98403124308
0.0,2548.7627113069257
2790.19,6589.366095497961
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
386759.59,89904.3500331372
1654.77,2548.7627113069257
30293.99,24492.763893574374
23656.32,13128.997617938521
0.0,259859.17914043172
0.0,5352.159395860422
0.0,2548.7627113069257
0.0,4021.817552828999
0.0,2548.7627113069257
424447.0,335079.18536088645
4303.86,5352.159395860422
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,5352.159395860422
0.0,2548.7627113069257
0.0,5829.02561275127
10056.27,5352.159395860422
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,6799.384725832138
0.0,3822.3974900110425
0.0,3782.6332947460755
0.0,21027.85590553202
0.0,2548.7627113069257
0.0,6105.5947508017025
0.0,2548.7627113069257
0.0,2934.003390509452
0.0,5352.159395860422
0.0,3010.954326853197
20169.16,43186.996251260454
0.0,2548.7627113069257
6137.35,86932.92620094033
0.0,2548.7627113069257
0.0,2548.7627113069257
7582.87,28707.149968058962
2049.91,5352.159395860422
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,30041.599103825116
2538.41,4575.832844952324
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
32605.3,5387.5154036406375
0.0,3106.242492852198
0.0,2548.7627113069257
0.0,4351.042008211587
0.0,2548.7627113069257
0.0,2548.7627113069257
7252.200000000001,37954.77704086397
0.0,2548.7627113069257
5761.400000000001,5352.159395860422
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,3106.242492852198
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
1495.68,39852.992528832074
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,4982.978082988755
0.0,2548.7627113069257
0.0,2548.7627113069257
116692.19,150733.58393979512
0.0,97197.90863045122
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
2807.13,5352.159395860422
0.0,3782.6332947460755
14512.17,5387.5154036406375
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,3106.242492852198
0.0,2548.7627113069257
1995.79,2548.7627113069257
3759.01,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
23111.54,61035.34526948877
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,38725.661630186165
31177.239999999998,229231.23903141354
0.0,2548.7627113069257
5660.22,17768.25592986505
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,3782.6332947460755
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2934.003390509452
3678.71,2950.9540587247575
22826.27,14244.562167953049
0.0,2548.7627113069257
42705.46,34365.90406632304
0.0,2548.7627113069257
0.0,27993.17647878788
249445.62,50419.718768954175
1376.96,6105.5947508017025
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,5352.159395860422
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,47976.05709920918
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,29905.43690177044
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
17947.690000000002,4021.817552828999
0.0,2548.7627113069257
0.0,2548.7627113069257
149666.9,193692.78600264995
0.0,2548.7627113069257
0.0,8788.64669292488
0.0,2900.561921460326
0.0,2548.7627113069257
0.0,4536.068649687358
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,5387.5154036406375
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,3010.954326853197
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2934.003390509452
0.0,2548.7627113069257
8392.779999999999,5352.159395860422
0.0,2548.7627113069257
0.0,2754.7482581890495
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
53718.23,205923.3962995353
31684.620000000003,23896.88691073336
0.0,2548.7627113069257
2372.17,3254.626343660078
256240.79,346253.03488539136
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
56746.22,18842.55105346491
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
785.74,5352.159395860422
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
1814.98,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,74506.85559040167
4374.0599999999995,2950.9540587247575
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,3986.461545048783
3429.16,2548.7627113069257
0.0,2548.7627113069257
36069.63,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,3106.242492852198
0.0,2548.7627113069257
0.0,2548.7627113069257
27019.29,35601.88686924087
0.0,2548.7627113069257
0.0,33088.379390825285
0.0,2934.003390509452
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
54840.880000000005,5352.159395860422
0.0,43149.81118286056
0.0,2548.7627113069257
425277.47000000003,74673.70488935972
0.0,2548.7627113069257
0.0,2548.7627113069257
5060.33,6105.5947508017025
0.0,2548.7627113069257
0.0,2548.7627113069257
1097.61,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
4570.06,3436.2264721235706
0.0,3010.954326853197
0.0,2548.7627113069257
553.87,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,5352.159395860422
8870.5,3822.3974900110425
13280.5,16239.762649575738
0.0,2548.7627113069257
0.0,108406.16078150112
0.0,2548.7627113069257
0.0,2548.7627113069257
59955.66,35066.787291944194
0.0,2548.7627113069257
240933.62,97529.01262942087
0.0,2548.7627113069257
113175.76999999999,79964.63042480941
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
35572.020000000004,49479.92379601596
31624.410000000003,155026.41136377057
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
38704.4,52756.17851894545
0.0,3986.461545048783
0.0,4021.817552828999
0.0,3146.006688117165
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,6105.5947508017025
0.0,2548.7627113069257
76831.93,137660.2526016359
0.0,2934.003390509452
0.0,51176.67284148107
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,71479.69126434339
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
239000.31,181969.21476524603
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
4270.07,5387.5154036406375
0.0,2900.561921460326
0.0,2548.7627113069257
18383.5,90787.04987776848
0.0,2548.7627113069257
0.0,15480.664508839862
0.0,3986.461545048783
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
151595.47,211342.1802548927
0.0,14158.388358836693
0.0,4021.817552828999
0.0,2548.7627113069257
16397.74,19081.38976525795
0.0,2548.7627113069257
0.0,2548.7627113069257
53125.59,19503.956682824875
0.0,2548.7627113069257
0.0,17139.8700716373
30749.760000000002,191129.37489019128
1101.57,92188.84372513508
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
3234.28,8195.324829010713
186535.28,315649.21340376715
0.0,4536.068649687358
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,4021.817552828999
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,18282.20815653131
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
17976.54,5998.505471441215
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2934.003390509452
5530.52,5352.159395860422
0.0,2548.7627113069257
5131.84,5352.159395860422
0.0,2548.7627113069257
0.0,115079.55198949244
6395.41,3986.461545048783
0.0,2548.7627113069257
0.0,292329.559712752
0.0,7223.89954463058
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
21535.75,66301.22078091535
0.0,2548.7627113069257
0.0,3010.954326853197
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,5352.159395860422
0.0,2548.7627113069257
0.0,25011.15261972983
0.0,2934.003390509452
0.0,2548.7627113069257
54618.18,15690.743788384634
6741.74,5352.159395860422
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,-2104.2583676083555
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,3822.3974900110425
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,194662.81446151662
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,29383.495512283687
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,3986.461545048783
0.0,2548.7627113069257
0.0,2548.7627113069257
5367.64,5387.5154036406375
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
41591.54,5829.02561275127
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
642111.27,317979.6753362742
0.0,2548.7627113069257
0.0,3822.3974900110425
0.0,2548.7627113069257
6867.01,2548.7627113069257
0.0,2548.7627113069257
0.0,2950.9540587247575
0.0,3986.461545048783
15176.07,5291.180323777651
0.0,2548.7627113069257
0.0,2548.7627113069257
2366.86,3010.954326853197
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
2834.86,3010.954326853197
9082.779999999999,2548.7627113069257
0.0,3986.461545048783
0.0,3986.461545048783
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
254346.1,123151.56339391303
0.0,2548.7627113069257
0.0,2950.9540587247575
0.0,2548.7627113069257
0.0,2548.7627113069257
108421.48000000001,161917.9009028247
0.0,3782.6332947460755
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,88071.3549783757
0.0,2548.7627113069257
51158.21,31213.81561975032
51251.44,180500.46391882942
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
4931.08,6105.5947508017025
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,5387.5154036406375
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,21362.88506937523
0.0,2548.7627113069257
398322.53,221921.864700279
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
6208.56,18278.22354508799
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,13350.837105114426
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
7121.700000000001,4351.042008211587
840156.2000000001,239647.11880479776
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
1518.94,2548.7627113069257
173741.81,323915.9785941714
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,9232.246518891063
0.0,12260.84351131564
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,145140.2464580276
1326.04,2548.7627113069257
0.0,2548.7627113069257
870623.16,74960.92212302286
94429.03,60114.469801276784
0.0,80007.74553040267
247521.22999999998,141466.87920868845
0.0,2548.7627113069257
0.0,3146.006688117165
751.39,5352.159395860422
10888.0,36522.980365193034
0.0,2548.7627113069257
0.0,5352.159395860422
0.0,2548.7627113069257
33816.15,44573.27582574638
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
29232.35,67036.50661018619
0.0,2548.7627113069257
1739.53,5352.159395860422
0.0,2548.7627113069257
0.0,2548.7627113069257
4214.23,5352.159395860422
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
10850.33,4536.068649687358
0.0,2548.7627113069257
4294.24,22763.52738974586
0.0,2548.7627113069257
0.0,3986.461545048783
0.0,2548.7627113069257
0.0,2548.7627113069257
77291.70999999999,17075.72208670196
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,89358.42502361753
0.0,20211.293985530672
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,4351.042008211587
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2950.9540587247575
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
5287.51,6140.950758581918
0.0,3010.954326853197
0.0,2548.7627113069257
55936.04,16543.96206971291
0.0,2548.7627113069257
0.0,2548.7627113069257
1761.96,5352.159395860422
15996.84,5387.5154036406375
41115.55,22116.6233888359
109832.37,142776.16878314194
0.0,3171.9270147507063
176420.48,88812.3605927045
15329.01,27435.18483837432
0.0,35224.976659059554
0.0,11897.905577546593
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,7950.21664105326
4484.86,14035.58417554549
579.84,-1058.1239990561248
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
14604.36,2950.9540587247575
2243.67,3782.6332947460755
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
27577.309999999998,43641.03586550837
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,11613.898663943024
0.0,2548.7627113069257
14364.89,385827.69576269604
6520.96,317979.6753362742
0.0,3782.6332947460755
0.0,3010.954326853197
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,9616.404056371963
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,6105.5947508017025
71730.23,323138.58329597156
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
79280.87,38857.93996301889
0.0,2548.7627113069257
21559.62,2548.7627113069257
0.0,3822.3974900110425
0.0,3106.242492852198
0.0,2548.7627113069257
36912.71,5387.5154036406375
0.0,2548.7627113069257
0.0,3782.6332947460755
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,3782.6332947460755
0.0,2548.7627113069257
16007.84,39441.59114356705
0.0,3822.3974900110425
0.0,2548.7627113069257
697.72,6140.950758581918
2922.42,3782.6332947460755
0.0,2548.7627113069257
73926.17,208571.16778314777
0.0,95608.24889545768
0.0,-2990.5281814604646
0.0,2548.7627113069257
0.0,3146.006688117165
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,4428.979370326871
163341.53999999998,155450.79682570833
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,4546.740044139356
0.0,2548.7627113069257
10270.93,3782.6332947460755
0.0,2548.7627113069257
4085.95,5352.159395860422
13351.48,20270.184578687553
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,95117.746651151
0.0,9331.016138181893
21509.72,6105.5947508017025
0.0,20657.896491539665
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,7007.8468718474405
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,3986.461545048783
10634.98,2548.7627113069257
0.0,5387.5154036406375
0.0,2548.7627113069257
0.0,78983.70007311075
0.0,2548.7627113069257
0.0,2548.7627113069257
7108.33,3782.6332947460755
0.0,5352.159395860422
0.0,40134.207934408376
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,3986.461545048783
187512.88,48020.816620532816
0.0,3254.626343660078
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
15555.43,5387.5154036406375
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,60621.13556286549
4292.22,5352.159395860422
0.0,3744.010014479345
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
102305.23,79540.23949934688
0.0,2548.7627113069257
52645.5,23785.47999780862
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
1344.25,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
18972.42,33438.5434522748
1640.1799999999998,3822.3974900110425
0.0,2548.7627113069257
0.0,5387.5154036406375
0.0,3822.3974900110425
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,3782.6332947460755
0.0,3986.461545048783
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,3782.6332947460755
0.0,2548.7627113069257
0.0,2548.7627113069257
50191.45,7588.5719656327765
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,3254.626343660078
643048.79,137660.2526016359
0.0,2548.7627113069257
1571.15,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
2368.81,3782.6332947460755
0.0,2548.7627113069257
0.0,2548.7627113069257
355769.38,55654.55925102819
91629.25,121927.24667769895
0.0,2548.7627113069257
0.0,33168.70467544652
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
147057.98,37536.183516947625
0.0,3986.461545048783
1796537.3,200090.14447195834
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,2548.7627113069257
0.0,4981.04255162699
0.0,2548.7627113069257
0.0,21146.24312043115
0.0,2548.7627113069257
18739.989999999998,5998.505471441215
0.0,3782.6332947460755
11504.71,3822.3974900110425
0.0,2548.7627113069257
0.0,3986.461545048783
0.0,2548.7627113069257
0.0,2548.7627113069257
44453.3,257165.50101745187
0.0,2548.7627113069257
0.0,3010.954326853197
