Actual,Predicted
0.0,-196.0746804963064
0.0,-29.777364568544535
0.0,-51.00698763033935
0.0,3234.09150854596
0.0,-34.44438144123241
0.0,724.227164738664
0.0,6356.548545421981
0.0,6088.055226471878
0.0,2528.933981177287
0.0,-102.31723923750504
0.0,1491.3344559092475
0.0,26769.757759984037
0.0,52.10794133671769
0.0,-128.21581803886494
0.0,-2218.040051553093
0.0,-100.72635968470279
115895.62000000001,19143.723029946024
0.0,566.0093254319535
0.0,-51.00698763033935
0.0,-18.89953652527576
0.0,-26.351159102783747
0.0,30.773235747481934
0.0,-1171.763054096825
0.0,11101.141720330103
0.0,-117.86603186352421
0.0,507.88318839636565
0.0,-542.0914304138777
0.0,-2469.7612717578863
0.0,-31.621527568885504
0.0,146.55319568015094
0.0,3.927174604057071
0.0,-147.48155666766985
1513.55,2261.210826315668
0.0,-164.49893044006026
2967.9300000000003,43690.023686919754
0.0,-6029.6697920088955
0.0,-1000.2695563076632
0.0,5028.802294201498
0.0,39.09137921030634
0.0,-1034.243592540801
0.0,-289.6518433761012
0.0,516.2917463821162
0.0,22665.165333068275
0.0,-62.46876014476085
0.0,-83.79672593143631
0.0,-1615.6649139043093
0.0,6924.609756585175
0.0,-8095.7750721270095
0.0,14507.727625500906
0.0,42939.22297633685
0.0,-1215.6404091043355
0.0,-75.62231685438046
0.0,-4052.8464841448554
0.0,-36.12303269153062
0.0,4.644088132464753
0.0,872.985171394438
0.0,-851.3343737875197
0.0,162.72412985946264
0.0,331.55395415453194
0.0,-45.881468550748295
0.0,-147.42188813017418
0.0,4167.140565815229
0.0,-1501.0370757542362
7230.36,9630.236392156321
0.0,-49.81367841628571
0.0,-65.33517990358186
0.0,75.4214686642634
0.0,-110.08062800838697
0.0,15576.34464618452
0.0,-85.16565636945138
1254.25,8854.259210018965
0.0,-210.9393242761902
0.0,-67.30578368649842
0.0,-183.1957911478418
3267.1,589.9624503874244
0.0,9747.926276693328
0.0,10.28397883842797
0.0,-6416.717954299307
0.0,-78.3348773405338
0.0,0.7636299295202358
0.0,-1511.9543271152047
0.0,30656.011230266457
0.0,-14.950766399194965
2280.98,-10318.822479235314
0.0,-32.5933841248145
0.0,-3.470085130240137
0.0,2131.933588406565
0.0,27.481329799683365
0.0,-210.7599343060457
0.0,1427.1883115422315
0.0,-60.21248203547728
0.0,-94.8361663573569
0.0,-70.65170619599051
0.0,-125.06629186029677
0.0,-65.55795131842706
0.0,27054.077935734178
0.0,677.1013027597917
0.0,-769.5834912066617
0.0,-172.02755241038724
0.0,9128.417278551655
0.0,5666.564381191626
0.0,-150.61182344848837
0.0,-13.990868496384444
0.0,-65.33517990358186
0.0,-24.184826139063762
0.0,-421.65907579138707
0.0,2392.060591644488
26581.300000000003,689.8069249947714
0.0,-64.5292779756695
0.0,-31.621527568885504
0.0,-17.81592820402127
0.0,20221.837903418964
0.0,32.72248127526386
0.0,1447.9966456299844
0.0,15069.65887473441
0.0,12008.236243352158
0.0,60.89305778365643
0.0,21.37300201312889
0.0,32.72248127526386
0.0,949.6788209489431
0.0,23.110141704846868
0.0,-71.7040778386244
0.0,2552.728238328421
4670.98,7969.664342619679
0.0,1158.2001460649135
0.0,-41.584733733135764
0.0,86.02294771930907
0.0,2152.826244652204
0.0,-136.3292742794817
0.0,0.7636299295202358
0.0,63.00493265251329
0.0,-730.781257073053
0.0,11045.89187861639
0.0,7694.107528694145
0.0,1775.5045969706864
0.0,1732.5811317532327
0.0,3016.304287034918
0.0,-162.65546276052618
21099.74,-22047.02560410873
3358.44,2265.4092693542652
0.0,331.55395415453194
0.0,-108.0089174133975
5383.9400000000005,13921.980400972354
12901.990000000002,58393.57276219044
0.0,3837.006032880322
0.0,-334.7937394429504
3388.9300000000003,1139.5937137300623
0.0,73.60641170755896
0.0,20.798624669974636
0.0,2482.6064247052436
0.0,101.25652234966107
0.0,-206.60804887494382
0.0,374.24260795084984
0.0,-145.04188487537763
0.0,3423.527364555126
0.0,2438.548590558744
0.0,2393.9905788414667
0.0,134.93598174250315
0.0,-144.0476990034929
0.0,-1393.1997582042152
0.0,-917.1091034656974
0.0,-1962.410849160581
0.0,14162.822816375918
0.0,-53.786034738182835
0.0,-97.33434923184471
0.0,-206.4955285082218
0.0,-206.37174915869392
0.0,9.590392756531369
0.0,550.2021899805836
0.0,-19.982261167741292
0.0,26741.916077704904
0.0,-168.9989609347535
0.0,4514.482017426098
0.0,-112.95391203233966
0.0,48716.50889075949
0.0,-591.6868313174842
0.0,3997.7848673902804
0.0,-904.1411984130082
0.0,-162.8348527306707
0.0,-132.24798203731794
0.0,41313.23961814215
0.0,-129.71950673025046
0.0,6339.702878446598
3367.38,1744.0782637224802
0.0,121571.90427814826
0.0,631.8801622483372
0.0,2048.5386016945577
0.0,-3762.1144459767957
0.0,3173.8531201554856
0.0,72867.8149632206
0.0,-57.14939333267631
0.0,14.030893748523905
0.0,-269.5659321705059
0.0,248.21471021132427
0.0,1380.624931589964
0.0,54.10584876593481
0.0,147.4101535899598
0.0,-78.83749276689606
0.0,2431.1918402145275
0.0,-67.55219240752254
0.0,4447.091207146419
0.0,-51.00698763033935
0.0,212.39964317935065
0.0,7315.935564171904
0.0,-40.03008555463624
0.0,-24.99072806697611
0.0,4798.405176517063
0.0,-139.72761542767438
0.0,-198.22166433443508
0.0,-2951.370780046632
0.0,1263.2900586165438
0.0,288.76490524595886
0.0,-65.55795131842706
0.0,-160.50466421604457
0.0,-2636.3786613253
0.0,60.89305778365643
0.0,572.497290227189
0.0,62.0753197888195
0.0,43.40739729787213
0.0,-226.50601820363295
0.0,-168.9989609347535
0.0,15596.009386603602
0.0,-58.400425191837265
0.0,-65.23215154115258
0.0,316.7370075339384
0.0,577.250553513402
0.0,-233.0657210553294
0.0,-798.7300245054303
0.0,-1123.4076007694487
0.0,41.77354621913329
0.0,6223.734929858487
0.0,-7610.863781018427
0.0,63.00493265251329
0.0,-151.6633429844551
0.0,-132.48037588366535
30258.989999999998,5696.240469064006
0.0,641.6161963344051
0.0,101.25652234966107
0.0,5422.223230974254
0.0,-94.6616373662515
0.0,-272.1385372280372
0.0,9498.431892311695
0.0,564.9138047193859
0.0,316.37290454085905
0.0,20083.492457428238
0.0,-219.83533945311748
0.0,-187.83208697319375
0.0,-133.2653191269379
0.0,1810.831247310745
0.0,-155.83325702212997
0.0,206.4568050883169
0.0,5219.088741478581
0.0,2505.850979947453
0.0,1252.1528813477696
0.0,-4703.360549741005
0.0,-31.621527568885504
15262.619999999999,-2787.0980056256
0.0,-2184.206237468029
0.0,78.51183401221446
0.0,-9564.309698826783
0.0,1066.8594328931677
0.0,-283.07903040420666
0.0,-171.06683165248197
0.0,-40.53270098099855
0.0,-97.33434923184471
0.0,334.6084931327593
0.0,-112.95391203233966
0.0,-4834.754639107077
0.0,-175.39149564536447
0.0,-67.76749393922105
0.0,-50.201085702426994
0.0,5.174986547350238
0.0,6006.032252736678
0.0,68.09447168232528
0.0,880.6096565259306
0.0,-2833.7043305567777
0.0,-907.3475833049444
0.0,-168.5541007587459
0.0,9520.619857258984
0.0,516.2917463821162
0.0,-18.621830131933628
0.0,-206.37174915869392
0.0,-129.07088742415417
0.0,-47.42923050381188
0.0,1750.429569388758
0.0,-2087.3668074985544
0.0,4120.857895262818
0.0,-90.85589148473242
0.0,-32.848540615988554
0.0,-64.5292779756695
0.0,1692.6087809963076
0.0,-4590.549711564969
0.0,6189.428406995839
0.0,50774.36839536461
0.0,2927.4456733696165
0.0,8106.027728515947
0.0,-40.22430269732812
0.0,46.84174515846746
0.0,-13.990868496384444
0.0,-505.2326075123322
0.0,-90.88704493941422
0.0,-240.2971919267223
0.0,-97.39081680685281
0.0,-1899.1689599811575
3669.24,-1878.15603208358
0.0,-48.32309391881047
0.0,4970.031407391143
0.0,-6.816068633429603
0.0,-9776.964044965145
37200.68,-11176.487053115166
0.0,-3569.965315085946
0.0,-34.60306763739305
0.0,-9.838983065282578
0.0,12.903932989127838
0.0,6.706221711900612
0.0,-24.99072806697611
0.0,-10.058588083001775
0.0,-28.05381676977707
0.0,2287.934635713729
0.0,-13.990868496384444
0.0,-36.408212343889055
0.0,-83.79672593143631
0.0,-182.3398032756137
0.0,-8.527352918451406
0.0,497.09939596728407
0.0,-147.42188813017418
0.0,4051.875535772705
0.0,-3509.399404671061
0.0,-281.0499396691981
0.0,-221.14361353632324
0.0,-549.7321223898491
51976.63,4244.772715751539
0.0,-2910.365470377221
0.0,-22460.13552408258
0.0,1853.580366708519
0.0,-106.11422139579868
0.0,86.90869288232471
0.0,-218.4957160839486
0.0,-103.24733554581358
0.0,-171.06683165248197
0.0,450.3388363569404
0.0,-135.8619124325874
0.0,-209.54820250231901
0.0,-52.65539887308245
0.0,-684.7870718011145
0.0,463.60628633529427
0.0,-161.26447616551854
0.0,-266.3134514900856
0.0,797.9268891081928
0.0,-206.67491847836632
0.0,-267.9200852444978
0.0,2769.0154087680444
0.0,4655.116105708435
0.0,-195.6283802169207
0.0,290.69434492321227
0.0,-57.14939333267631
0.0,-105.31107369653263
0.0,-26.853809053744886
0.0,-87.98650486937997
0.0,259.0849912594018
0.0,-2303.479353578208
8360.960000000001,87378.03139531684
0.0,8712.774653888446
0.0,-209.36881253217447
0.0,-147.6012781003187
0.0,90223.96515458029
0.0,-2389.934637573639
0.0,-623.4533151190445
0.0,25.517553468780008
0.0,-128.03642806872045
0.0,9361.103312351066
0.0,-24430.303747039954
0.0,-4.643257550234351
0.0,-329.1301685994836
0.0,-883.1752116191416
0.0,498.0213281525208
0.0,-48.32309391881047
0.0,-92.70338759629554
0.0,-2887.2658124851955
0.0,-81.30988253269241
0.0,-422.412823392744
0.0,158.96973169190105
0.0,10.598436977665791
0.0,-18.621830131933628
0.0,-97.72033740198766
0.0,-102.31723923750504
0.0,-132.91496780504073
1105.5,-481.10723374133914
0.0,908.1864312799894
0.0,-8153.268804925957
0.0,20.798624669974636
0.0,-13.990868496384444
0.0,30899.242546127796
0.0,-103.70324716688724
0.0,-103.00929046941174
5679.14,-846.5961147915191
0.0,-173.43814769353745
0.0,-644.8422155026134
0.0,-20192.81351849952
0.0,708.0712046467435
0.0,-8.527352918451406
0.0,1070.0600067455923
0.0,-3925.5268530461344
0.0,-206.37174915869392
0.0,2546.016755003396
0.0,-2289.920135475881
0.0,-458.65136899016846
0.0,-267.9200852444978
0.0,2489.868443891452
0.0,184.94245886762315
0.0,937.3714561696733
0.0,100.69680381831155
0.0,449.7192889825994
4910.84,5795.469059153894
0.0,-321.63111867165696
0.0,2703.0697055995133
0.0,62598.271256997774
0.0,5438.820853791115
0.0,-24.99072806697611
2488.7,-17.744043175619318
0.0,-1008.8599284645397
0.0,-31.400012132583214
0.0,-740.7210914940606
0.0,-31.087524113505253
0.0,5454.0544284214675
0.0,2482.1432189041916
0.0,3683.781344337236
0.0,-26.853809053744886
0.0,-5322.950243122645
0.0,-299.5405464371964
0.0,-18.621830131933628
0.0,18.262191065491823
0.0,-1054.6877100330948
8870.5,-50.201085702426994
0.0,3628.5120729728637
0.0,-1082.7931817068018
0.0,-3661.0386428427205
0.0,-125.91067422690857
0.0,146.55319568015094
10051.990000000002,2435.0624081478795
0.0,-221.90849310871832
74565.31,17655.853040579183
0.0,-149.9606853174618
0.0,-5396.638110771568
0.0,-267.4902664572803
0.0,1136.575639292376
0.0,19.341461859968838
0.0,1829.9956442153368
4585.6900000000005,3024.4800220146826
0.0,20695.71980823819
0.0,-70.53345148166503
0.0,-1092.7179349171865
0.0,-311.433312956036
0.0,-71.7040778386244
0.0,-128.03642806872045
0.0,-259.55583139944144
0.0,7739.139495392558
0.0,-1865.4919426275746
0.0,142.86577198355724
0.0,-50.963776504310985
0.0,36166.7429117515
0.0,123.14332158054673
0.0,-289.47245340595674
0.0,10457.797768719098
0.0,-129.71950673025046
0.0,-147.42188813017418
0.0,2706.0591213966673
0.0,2126.2381307773226
10044.1,29302.011778251926
0.0,-225.6784956090116
0.0,-455.4928490320516
0.0,60.1878940339114
0.0,126.05340926168957
0.0,10367.327248172807
0.0,-26.939973594758055
0.0,-55.24070269009968
0.0,-128.03642806872045
0.0,-1558.5999938476775
0.0,15830.309653238992
0.0,2359.169633186828
0.0,-44.17369516776591
0.0,-188.67172232388947
0.0,279.0945414569388
0.0,2608.605138653269
0.0,1674.604541678375
0.0,953.9903253078654
0.0,-598.9263217984363
0.0,-51.00698763033935
0.0,12699.346993035555
0.0,-44.17369516776591
0.0,394.1037743849934
0.0,-1166.8800703643722
0.0,-642.6235701496466
0.0,125.8076810245653
0.0,-46.43790640859919
0.0,17.488906644911847
22691.86,50569.06081553323
0.0,4063.5782752953473
0.0,251.14149855979304
0.0,-42.08738368409688
0.0,1697.7383723992593
0.0,9276.78689641825
0.0,-181.42624695144517
9837.65,418.03217792567375
0.0,710.7038046496698
0.0,1359.5534977679254
21999.27,17668.57455131899
0.0,46569.3199405626
0.0,-29.224443126736457
0.0,-50.201085702426994
0.0,-71.86295104306195
0.0,95.89952638727281
0.0,-102.56225016348968
0.0,-44.17369516776591
0.0,17.488906644911847
0.0,-31.780809403521175
0.0,-51.00698763033935
0.0,2553.3221424736425
0.0,10006.221868135783
15199.24,10608.371898410116
0.0,-1157.2467153693804
0.0,-41.667356822817
0.0,-31.087524113505253
0.0,57.311786749314074
0.0,10.59031708011765
0.0,4347.727009754837
0.0,2606.569763630331
0.0,88.2226319708548
0.0,-221.43684322705136
0.0,-147.42188813017418
0.0,-210.7599343060457
0.0,-463.4447538057996
0.0,-84.06436844502379
0.0,101.25652234966107
0.0,17215.781777423414
0.0,-33.399286052726865
0.0,746.0685604011106
0.0,18.391212906041417
0.0,-602.4545306800361
0.0,-160.50466421604457
0.0,11513.823724557047
0.0,-31615.760111473508
0.0,2141.8494596238797
0.0,-4557.162834049845
0.0,-97.72033740198766
0.0,16272.368545317531
0.0,-104.21912076561713
0.0,-59.4155456160901
0.0,-295.2638932150834
0.0,-40.22430269732812
0.0,0.5638160095636247
5432.91,8606.816926830244
0.0,-29.224443126736457
0.0,19262.781300572748
0.0,52.10794133671769
0.0,515.6317442621302
0.0,-168.9989609347535
0.0,-219.64929844435562
0.0,-388.79527577572344
0.0,-50.07264528078966
0.0,-41.667356822817
9611.009999999998,9555.1337172971
5285.2,-948.9466507267483
0.0,5535.508638059872
0.0,1182.7577724540295
0.0,26.299067794520298
0.0,-421.65907579138707
0.0,-314.6998308893845
0.0,-4161.632911023737
0.0,-2232.332769062693
0.0,-114.65407975188619
0.0,-267.3842414238006
0.0,723.4283738929814
0.0,-46.90159891604105
0.0,-103.70324716688724
0.0,2089.392815592901
0.0,22.871842190797842
0.0,32.72248127526386
0.0,-40.13946163047418
0.0,60.89305778365643
0.0,-138.9212992884638
0.0,1077.809778423342
0.0,2832.637707623055
0.0,-4.643257550234351
0.0,498.4398356827829
0.0,-396.1951830195194
0.0,-1778.318742420896
0.0,-187.36988979471687
0.0,-1057.2057956148085
0.0,-5.60526800552227
0.0,497.38102858110244
0.0,33.06554887411813
0.0,-64.5292779756695
0.0,-180.1591705927598
0.0,-1639.8295501994064
0.0,1095.298770412695
0.0,-4254.855938391272
0.0,-86.73515950831238
0.0,-173.43814769353745
0.0,-1019.4457788172978
0.0,83.3280463126773
0.0,225.43995999760543
0.0,-7416.164921855819
175376.83,65843.35513975553
0.0,-160.19007350807317
0.0,88.83998633791099
0.0,-39.41840076941575
0.0,365.84136639920047
0.0,1018.1111175887206
0.0,-51.00698763033935
0.0,-792.1784055900677
0.0,99.10066863069912
0.0,-304.8854180064532
0.0,-41.584733733135764
0.0,-24.99072806697611
0.0,-379.00758894472057
0.0,3173.8531201554856
0.0,6.706221711900612
0.0,-4.509993415139719
0.0,-2316.9464100867035
0.0,-193.50872594405465
0.0,-884.9504381999972
0.0,26.091681773354452
0.0,132.9534721285378
4577.34,5907.851949359704
0.0,-710.6981140010749
0.0,-273.664477308098
0.0,-78.94200946741579
0.0,-162.620089716053
0.0,-246.91634195254275
0.0,5495.472033062776
0.0,-4694.678150397832
0.0,454.657797775148
98331.20000000001,-4748.867506227008
0.0,345.5303416315977
0.0,-26.939973594758055
0.0,-45.881468550748295
0.0,-90.88064676544666
0.0,4382.964665941057
0.0,12.133245985714574
0.0,-33.85540476228561
0.0,6.706221711900612
0.0,4534.890605497869
0.0,-106.51164263392751
16837.42,8992.69489034589
0.0,34452.816270586336
0.0,-65.33517990358186
0.0,-173.43814769353745
0.0,294.9928404935266
0.0,-1709.2455311458118
0.0,-255.45667039764038
0.0,-56.305924115906734
0.0,-129.71950673025046
0.0,19384.148205020152
1655.14,6977.817485896798
0.0,-2.3904902757697437
0.0,95.05325189116404
0.0,-6960.714528602926
0.0,-162.8348527306707
0.0,3031.812172689884
0.0,75.24026278629783
0.0,-233.0657210553294
0.0,6652.476085463334
0.0,259.0849912594018
0.0,112774.3613679876
0.0,-135.8619124325874
0.0,747.5502593986184
0.0,-72.36556646942425
0.0,2174.66602430608
0.0,6.706221711900612
0.0,-112.56792386219671
0.0,-117.20304714238723
0.0,-274.73727252251183
0.0,24596.119976588514
0.0,11332.835074678753
0.0,-42.173548225110025
0.0,-143.88229142688743
0.0,-7271.472866426207
0.0,-114.5227793815494
0.0,444.2445692602684
253631.14,41584.83739752027
0.0,-53.06912120977523
0.0,-149.37523608200124
0.0,-219.5868650128316
0.0,-110.08062800838697
38373.23,101031.25289197112
0.0,-306.60770727898927
0.0,-47.357717625599804
0.0,-424.8508085358742
0.0,-261.4251555793058
0.0,331.76297323896193
0.0,-66.24056226069135
0.0,-1943.2797185256024
0.0,-704.1362529132884
0.0,-111.94550131280089
120933.61000000002,-3484.741578581666
0.0,6571.961726014431
0.0,5395.660212329009
0.0,36110.14365544903
0.0,2151.3024382974945
0.0,-234.40487782835348
0.0,13219.524646805687
0.0,-1840.5146488124174
0.0,3259.153587379497
0.0,-59.09863886045824
0.0,-77.69547050998123
0.0,-4151.2079193954605
0.0,-38.49304093029031
0.0,14780.192493803655
0.0,88.83998633791099
0.0,-225.12327681056334
0.0,-162.65546276052618
0.0,9882.605299432533
0.0,-1117.9219449380896
0.0,4261.875077036714
0.0,-192.96461154486312
0.0,63.805828921903
0.0,-44.919247890932226
0.0,13.539514174474064
0.0,-66.24056226069135
0.0,-4195.188693120742
0.0,1328.9514550994431
0.0,-845.4269244029774
0.0,9698.500218174717
0.0,-159.4527718907623
0.0,4810.869156877081
0.0,-443.41779435981647
0.0,-102.63245723317222
0.0,4133.155233425691
0.0,-117.92569137771723
0.0,-70.53345148166503
0.0,6088.504758304983
0.0,-11602.213587914572
0.0,-69.59185245823076
0.0,-315.58002299546075
0.0,-65.23215154115258
0.0,-77.69547050998123
0.0,-132.24798203731794
0.0,-86.13175054106405
0.0,-248.2992956856814
0.0,-291.1070824893482
0.0,34.876798220293225
0.0,-24.99072806697611
0.0,4888.205059955113
0.0,-1301.65790394623
0.0,-176.19739757327682
0.0,-144.95308136060243
0.0,7894.478606975688
0.0,216.60535654751394
0.0,2099.567988187137
0.0,-1667.3417222675832
0.0,8280.708067096532
0.0,-10.058588083001775
1761.96,6941.91799277376
0.0,5394.848291015243
5887.85,396.3324333697786
14780.2,12689.33796893507
0.0,-368.74163127745356
0.0,-4455.0022674198935
482.2,-66.95129429936195
0.0,1656.5315635104434
0.0,-62.969286571901904
0.0,9.590392756531369
0.0,1304.6550786450737
0.0,-315.4887129693201
4484.86,5919.170477398024
0.0,-2366.279234771551
0.0,-75.62231685438046
0.0,-1393.1997582042152
0.0,-226.22925208653703
0.0,158.96973169190105
0.0,-266.3758307042618
0.0,11833.605776067992
0.0,17568.65762730308
0.0,-8404.33915523658
0.0,39.09137921030634
0.0,-58.86325360611005
0.0,640.3614135017256
0.0,-769.47948836705
0.0,423.6240986075271
0.0,128.7602550200182
0.0,40851.65639509365
0.0,57.311786749314074
0.0,-7647.59800342299
0.0,-102.56225016348968
0.0,-19642.11896898978
0.0,-84.06436844502379
0.0,126331.10101179234
0.0,79498.30050189857
0.0,921.9044011604351
0.0,-177.40751892050426
0.0,16.0458525194229
0.0,75.24026278629783
0.0,-212.8613070955249
0.0,45.65928042272799
0.0,25.963690721913224
0.0,-8.527352918451406
0.0,436.0744037505205
0.0,-19.982261167741292
0.0,-75.62231685438046
0.0,259.0849912594018
0.0,-80.56875453393387
0.0,15830.309653238992
0.0,58728.422186630734
0.0,9001.436957816964
0.0,-53.06912120977523
0.0,-153.10148599275837
0.0,-15.940114024166338
0.0,-51.00698763033935
0.0,2809.8355217098538
0.0,2644.994929224201
0.0,-59.53359191107336
4914.04,-110.08062800838697
0.0,1128.4418517987583
0.0,-7276.967492198618
0.0,-77.69547050998123
6416.27,6611.093537798201
0.0,-181.83842986131597
0.0,-13.767452359658769
0.0,-347.059798136757
0.0,-146.79537617240635
0.0,-9376.389879216047
0.0,-8.527352918451406
6735.71,-187.6538049850877
0.0,-550.1038120076546
0.0,-94.6616373662515
0.0,2860.839303019068
2922.42,744.3680662291503
0.0,-32.12414299524782
42597.100000000006,18508.416712019625
0.0,-1719.2141531298876
0.0,-11121.24385438312
0.0,629.6773038344659
0.0,-191.37447424459185
0.0,-92.83629046719618
0.0,-57.14939333267631
0.0,3251.3432862567884
78830.86,34809.41153089525
0.0,10.28397883842797
0.0,-67.30578368649842
0.0,5.174986547350238
0.0,9.39011542342946
0.0,-11082.55637352342
0.0,478.34480654112184
0.0,-1548.3942592046574
0.0,-162.8348527306707
1129.24,1006.7156370298843
0.0,514.993622947977
0.0,-144.0476990034929
0.0,-24.99072806697611
0.0,79.78701854331455
0.0,23.857804579954305
0.0,-81.92918556974159
0.0,-99.29560292516497
0.0,-1164.143138804367
0.0,14289.947714777374
0.0,469.0576804747115
2815.77,777.7387992820737
0.0,-300.6435505090532
0.0,109.0378046170077
0.0,-3585.7356304517734
0.0,2482.9227286493997
0.0,5190.837365744568
0.0,838.0723376674194
0.0,-242.91859957174586
0.0,-18.621830131933628
0.0,-24.99072806697611
0.0,-194.61468173577575
5809.83,-29.777364568544535
0.0,-208.98713587437373
0.0,-273.5266471261375
0.0,23955.98332966344
0.0,516.2917463821162
0.0,-4610.4801247029645
0.0,3139.418683403107
0.0,88.83998633791099
0.0,-23.96267461459872
0.0,4160.795214070742
0.0,-71.7040778386244
0.0,12.247755169331295
0.0,-181.83842986131597
47572.88,4795.531609909067
0.0,-5179.491064756016
0.0,-95.34621045472717
0.0,7527.748453835343
0.0,60.89305778365643
0.0,-130.51007570308465
0.0,5.174986547350238
0.0,8031.919899943326
4131.37,8493.796041342557
0.0,17.092479150254785
0.0,-226.13440723008532
0.0,-24.99072806697611
0.0,-9828.638384804623
0.0,964.0243209873629
0.0,-349.55866417666374
0.0,-156.13749080847236
0.0,-2152.7248436332243
0.0,571.5730714280646
0.0,2129.7425370236333
0.0,-823.7841259739921
0.0,766.6669532966137
0.0,-665.6825669281852
0.0,-252.15066679344858
0.0,-42.173548225110025
0.0,-208.31644088954062
0.0,-252.15066679344858
0.0,1807.51319710296
0.0,-39.621139889604734
0.0,-7490.277711765167
0.0,360.76391626194965
5271.5,5114.172284029629
0.0,-103.70324716688724
0.0,-968.7500875381302
0.0,3757.230352113414
0.0,309.4691875880629
0.0,-974.2699586576216
0.0,3504.8360947368783
0.0,5.174986547350238
0.0,-70.93550745429546
0.0,-67.76749393922105
0.0,1754.0426996574163
0.0,-24.99072806697611
0.0,-57.14939333267631
0.0,-150.61182344848837
0.0,-99.29794307537578
0.0,-115.13621722299466
13698.7,5286.957638907273
0.0,-47.357717625599804
0.0,-188.67172232388947
0.0,-68.3026958401272
0.0,-4907.89891579095
0.0,-132.5985484215327
72603.16,27810.398828309444
0.0,-21.174637713537063
0.0,62.0753197888195
0.0,1166.6149548474948
0.0,-72.38296796302832
0.0,-38.49304093029031
0.0,-112.95391203233966
0.0,-51.00698763033935
0.0,-2779.9124711806694
0.0,12686.398469930347
0.0,-24.99072806697611
0.0,-1202.2570486449504
0.0,10.59031708011765
0.0,331.4248246680586
0.0,75.24026278629783
0.0,-32.5933841248145
0.0,1030.727775294005
0.0,-171.66291493187106
0.0,-273.75571110844953
357990.14,83152.9878977527
0.0,-184.12371490106383
0.0,-174.91625648462716
0.0,-239.6752117698564
0.0,-83.28876161466049
0.0,32.72248127526386
0.0,13724.047184727417
0.0,-97.67072810199171
0.0,29.749958551240724
0.0,-8342.37091386635
0.0,599.4950047499318
0.0,9.590392756531369
909.0,24582.52546878931
0.0,101.25652234966107
0.0,9625.58504698012
0.0,-88.88689799675835
0.0,-210.9393242761902
0.0,-48.32309391881047
0.0,0.5638160095636247
0.0,18488.12302125887
0.0,-4287.722276871871
0.0,392.5771441216895
270864.62,15945.256038497562
0.0,-83.79672593143631
0.0,-209.9540323781334
0.0,1367.1846939683119
0.0,617.2028481885711
0.0,-195.42058366368806
0.0,19158.141277195806
0.0,-62.42447190725226
0.0,-1680.7569248844118
0.0,-147.42188813017418
0.0,218.2756747217515
0.0,-24.70654176930109
0.0,61.37680662751576
0.0,-209.54820250231901
0.0,3216.768066872143
0.0,122.26665325520251
3325.57,39.09137921030634
0.0,540.0757353171805
0.0,-86.93765246897642
0.0,339.8176275942513
